title,description,avg_similarity
Administrative Assistant,"Prepare quotations, proposals, and related materials to support client discussions. Organize and assemble documents required for client review and signing. Manage the submission of completed forms and paperwork to the appropriate teams or service providers. Follow up on ongoing matters such as pending documents, incomplete requirements, or payment issues. Maintain and update client information, assist with service requests, and coordinate with external partners when needed. Oversee general administrative tasks, including filing, correspondence, and ensuring documents meet internal guidelines. Support the team with scheduling, meeting arrangements, and preparation of basic reports. Carry out routine secretarial and administrative duties, along with any additional tasks assigned. Requirements Diploma in Business Administration, Finance, or related field Interested applicants please send your resume in MS Word format and attention it to Rachel Yeo (R22104385). Shortlisted candidates will be notified Data provided is for recruitment purposes only www.ambition.com.sg EA Registration Number: R22104385 Business Registration Number: 200611680D. Licence Number: 10C5117",0.3304213730074401
Accounts Executive,"Accounts Executive Handle full sets of accounts and daily accounting operations Prepare quotations, delivery orders, invoices, and project documentation Process payments, staff claims and payroll Filing of GST, CPF and other statutory submissions Handle work pass applications, renewals, and cancellations Support ad-hoc finance, admin, and marketing assignments as required Requirements Diploma in Accountancy, Business or a related discipline Minimum 2 years of relevant accounting experience Proficiency in accounting software such as SQL, Xero, or QuickBooks IT-savvy and comfortable working with digital platforms and systems Strong communication, interpersonal, and client engagement skills What We Offer Exposure to a wide range of industries and business functions Flexible and friendly working environment Growth and learning opportunities across accounting, compliance, and client service",0.330412743075854
PMO Analyst,"Zenith Infotech (S) Pte Ltd. was started in 1997, primarily with the vision of offering state-of-the-art IT Professionals and solutions to various organizations and thereby helping them increase their productivity and competitiveness. From deployment of one person to formation of whole IT teams, Zenith Infotech has helped clients with their staff augmentation needs. Zenith offers opportunity to be engaged in long term projects with large IT savvy companies, Consulting organizations, System Integrators, Government, and MNCs. EA Licence No: 20S0237 Role Overview The PMO Analyst will provide end-to-end PMO and
operational support to the Project Manager and Delivery Lead, ensuring effective governance, coordination, reporting, and day-to-day project operations across the IT project lifecycle. Key Responsibilities Project Governance & Controls Accurately capture meeting
     notes, minutes, key decisions, and action items; summarize, review, and circulate outputs in a timely manner. Maintain and regularly update
     Risk, Issue, Action, and Decision (RAID) logs in consultation with the project team. Support the upkeep and periodic
     updates of the Project Management Plan (PMP) to reflect agreed processes, governance, and delivery approach. Manage structured storage,
     version control, and accessibility of all project documentation in line with project and organisational standards. Reporting & Communications Coordinate, consolidate, and manage the development of project presentations and reports, including Weekly Status Reports, SteerCo / PSC decks, and management updates. Work closely with functional, technical, and delivery teams to gather inputs, ensure consistency of messaging, and maintain presentation quality. Support effective stakeholder communications across the program. Resource & Onboarding Management Manage onboarding and offboarding activities for project resources, coordinating with HR, IT and security teams as required. Maintain a comprehensive
     resource inventory, including roll-on and roll-off dates, roles, skills, and team allocations. Provide visibility and tracking support for resource utilization and upcoming resourcing needs. Operational & Administrative Support Set up project meetings,
     schedule sessions, and arrange or book meeting rooms and facilities as required. Support office and project room logistics, including coordination of supplies and other operational needs. Assist with workshop planning, key project meetings, and program events. Project Support Provide day-to-day support to the Project Manager and Delivery Lead on open tasks, follow-ups, and coordination activities. Support adherence to agreed project governance, standards, and delivery timelines. Skills & Experience Understanding of IT project lifecycles and common project management methodologies (e.g. Waterfall) Strong documentation, note-taking, and summarization skills. Proficient in Microsoft tools, including Excel, Word, PowerPoint, and MS Teams. Strong organizational and coordination skills with the ability to manage multiple priorities. Effective communication and stakeholder management skills. Experience as Executive Assistant with above experience will be useful. Preferred Experience Prior experience in a PMO or project support role within IT or digital transformation program. Experience supporting senior governance forums such as SteerCo / PSC meetings. Detail-oriented, proactive, and comfortable working in a fast-paced delivery environment.",0.3303289669707414
"Events Specialist (Members Engagement), Member & Corporate Relations","The Singapore National Employers Federation (SNEF) is the national trade union of employers, representing more than 3,900 employers and the interests of all sectors of the economy. In the tripartite system, SNEF is the body representing employers and it aims to be the trusted partner of the National Trades Union Congress representing the labour movement, and the Ministry of Manpower representing the Government. SNEF’s vision is to help organisations achieve sustainable growth that is supported by responsible employment practices. Therefore, the federation aims to strengthen industrial and labour relations through advancing tripartism and responsible employment practices. Industrial peace will, in turn, help organisations achieve business sustainability. The Event Specialist, Members Engagement will play a pivotal role in engaging SNEF’s membership base and partners. This function is responsible for organising events, meetings and conferences, to attract new members, driving engagement with key decision-makers, partners and organisations. The ideal candidate thrives in a fast-paced B2B environment, enjoys interacting with senior management, and demonstrates strong ownership of projects and budgets. This is a 2-year contract role with provision of extension yearly based on performance. Responsibilities: Plan, coordinate, and execute events end-to-end, including concept development, scheduling, budgeting, logistics, and post-event evaluation. Brainstorm and initiate event ideas to increase outreach to members, partners and organisations. Coordinate with internal teams, vendors, and external partners to ensure smooth event delivery. Track event outcomes and prepare post-event summaries and reports. Be open to working weekends on event days as required (off-in-lieu will be provided) Maintain and administer the CRM system to ensure accurate data entry, data integrity, and regular data cleansing. Manage and build strong relationships with members Take on projects and tasks as assigned by the reporting officer. Requirements: Relevant experience in planning meetings, incentives, conventions, conferences and/or special events. Experience in managing outside vendors, sourcing and negotiating contract services. Highly motivated, results-driven, and resilient with the ability to operate independently while collaborating effectively within a team structure. Ability to communicate effectively both verbally and in writing. Ability to work well under pressure and adapt to ever-changing scenarios Capability of problem solving – Anticipating, initiating and resolving issues Strong relationship-building and communication capabilities, with the confidence to engage and influence external stakeholders at senior levels.",0.33025999694881025
Regional Account Manager (Freight Forwarding / East) [EL],"The Regional Account Manager serves as the primary representative of the company, engaging with clients to strengthen partnerships, enhance customer retention, and drive business growth. This role requires a strategic approach to account management, business development, and customer relationship management across the South-East Asia and Oceania regions. Key Responsibilities: Business Development: Build and maintain strong relationships with key customer contacts, including sourcing, operations, supply chain, and project stakeholders at the regional level. Analyze customer supply chain requirements to identify opportunities for company services (air, sea, third-party logistics, etc.). Develop and implement strategies to ensure business continuity and expansion, working closely with Regional/Country Sales & Marketing Heads and Executive Sponsors. Account Management: Engage with key decision-makers and influencers to strengthen regional partnerships. Oversee multiple Global Key Accounts within the assigned region, ensuring alignment with business objectives. Achieve and exceed budget targets, including net sales and volume goals. Lead in-country Key Account Teams to improve collaboration and operational efficiency. Maintain detailed customer profiles, including air and sea target volumes by trade lane. Keep customer relationship management (CRM) systems updated with account activities and insights. Co-manage contracts with the Global Account Manager, including Master Service Agreements (MSA), Statements of Work (SOW), and Non-Disclosure Agreements (NDA). Organize and oversee key client engagements, such as meetings, RFQs, and business implementations (SOPs, training, projects, and reports). Work closely with in-country Key Account Managers (KAMs) to develop customized solutions that address cost, quality, and value-added services based on customer needs. Address major service failures, claims, KPI issues, and accounts receivable (AR) concerns, ensuring smooth resolution. Contribute to profit & loss (P&L) improvement by providing relevant financial insights to the account management team. Drive innovation and strategic solutions, fostering a partner-oriented approach with both internal and external stakeholders. Qualifications & Experience: Experience: Minimum 10 years in account management, with at least 5 years in regional account management. Industry Expertise: Must have a strong background in logistics or supply chain management. We regret only shortlisted candidates will be contacted. All applications will be handled confidentially. By submitting your application, you agree to the collection, use, retention, and disclosure of your personal information to prospective employers. Wecruit Pte Ltd EA License No: 20C0270",0.3302134052441079
Accounts Associate,"Role Description: Reporting into the Accounting Manager, and supported by the Accounting Senior, the Accounts Associate provides assistance and gives administrative support in maintaining the accuracy of the accounting records of the client. The Accounts Associate provides support by performing financial accounting and corporate reporting activities; and processing business transactions and reports using information technology tools. Responsibilities: Perform the accounting function in preparing full sets of accounts which includes maintaining/keying in data into accounting systems/software. Record clients transactions and events relating to sales, purchases, receivables, payable and cash; as well as inventory accruals, prepayments, capital structure and finance costs; ensuring the accuracy of these financial records and statements. Assist with the preparation of month-end financial statement, cash flow statements, bank reconciliation statements and schedules to the accounts. Prepare payments to vendors; this includes reviewing invoices for appropriate documentation and approval prior to payment, matching the invoices to cheques, obtaining all signatures for cheques, preparing the payment vouchers, updating the Cash Flow Listing through cheques/telegraphic transfers/bank drafts, distributing the cheques accordingly. Process payroll transactions into the accounting systems/software. Prepare tax returns for submissions and classifying allowable expenses accurately. Prepare the Annual Survey for Clients. Prepare statutory contribution (e.g. Central Provident Fund) calculations. Act in accordance with the Code of Professional Conduct and Ethics for Accountants and Accounting Entities, and International Financial Reporting Standards when providing accounting services. Identify ethical conflicts in the work environment. Ensure compliance with the firm's quality control procedures. Be a team player, working cooperatively and communicating effectively in the work environment. Identify areas for personal development to improve work performance. Desired Skills and Qualifications: Diploma, Degree in Accountancy and or Pursuing Professional Accounting Qualification Fluent in written and spoken English MS Office Suite and accounting software (e.g. Xero, SAGE) Thank you for expressing your interest to join us. We regret that only shortlisted candidates will be shortlisted for an interview.",0.3301702551590171
Business Consultant,"Responsibilities ·       Support the rollout and growth of fintech products in the Bangladesh market, from planning through execution ·       Analyse market performance, user behaviour, and financial metrics to provide data-driven business recommendations ·       Keep close track of market performance, user trends, and financial results, and turn data into practical business insights ·       Adapt go-to-market and partnership strategies to suit local regulations, customer behaviour, and market realities ·       Work closely with product, engineering, operations, compliance, and business development teams to ensure solutions are fit for the local market ·       Conduct market, competitor, and regulatory analysis to identify growth opportunities and risks ·       Support stakeholder engagement with partners, regulators, and internal teams to drive execution excellence ·       Share market insights and best practices with regional and global consulting teams Requirements ·       Minimum 5 years of experience in fintech, financial services, technology consulting, or high-growth tech environments ·       Strong business and financial acumen with a data-driven, analytical mindset ·       Experience working in emerging markets; exposure to Bangladesh or South Asia is a strong advantage ·       Familiar with digital payments, remittance, mobile money, or financial inclusion products ·       Hands-on, adaptable, and willing to get into the details when needed ·       Strong communication skills and able to work with different teams and stakeholders ·       Fluent in English; Bangla (will need to liaise and deal with Bangladesh local stakeholders) is a strong advantage All Successful candidates can expect a very competitive remuneration package and a comprehensive range of benefits. We regret that only shortlisted candidates will be notified People Profilers Pte Ltd, 20 Cecil Street, #08-09 PLUS Building, Singapore 049705 Tel: 6950 9748 http://www.peopleprofilers.com debbie@peopleprofilers.com Consultant in charge: So Boon Shyen, Debbie EA Licence Number: 02C4944 Registration Number: R1111376",0.3301397727617404
Sales Manager - Data Centre / Jurong East / 5 days [2683],"WhatsApp: +65 90820021 (Kyler) Email: kylergan.supreme@gmail.com Working Location: Jurong East Working Days: Monday - Friday Working Hours: 8:30am - 5:15pm Salary range: SGD 6,000 to SGD 8,500 monthly, 13th month, SGD 550 transport allowance Responsibilities: Generate new business opportunities and proposes potential business deals by contacting potential customers, decision makers and target accounts.  Screens potential business deals by analyzing market strategies, deal requirements and evaluate options. Works closely with local, regional, and global teams to close new business deals with persuasive approaches and pitches that will convince potential key accounts/customers to do business with PS. Collaborates to establish long term working relationships with key stakeholders and decision makers at different management levels across key accounts’ organizations. Establish, cultivate, and maintain key relationships with end customers, influencers, and contractors. This can be done in conjunction with distribution partners and direct engagement. Uncover and build opportunity pipelines with Sales, end customers and advance through the sales stages progressively till deal closure.  Ensures that data is accurately entered and managed within PS’s CRM and sales/project management system. Establish budgetary forecasts and sales volume targets for the SEA DC market. Collaborate with Sales to assess level of involvement required from distribution to ensure success of closing business and project opportunities. Provides project guidance for price and quotation strategy to distribution network. Identifies and support in qualification of strategic alliances to expand PS solution, products, and services; and business networking to leverage into additional markets. Provide front line Data Center related marketing and technical support to distribution partners and dealers, as necessary. Analyze sales and market data to provide relevant information to senior management for decision making. Plays an active role in promoting PS in trade events and associations. Works with Marketing and Engineering to create, prepare and present technical papers and other application specific white papers for marketing collateral, trade journals and conferences. Be the expert in Data Center power products and solutions, industry standards and overall on-site power system design and integration. TRAVEL This position requires travel up to 50%. Requirements: Degree in Electrical or Mechanical Engineering with at least 8 years of relevant sales experience in the power generation business. Solid proven direct and channel sales track record. Able to present and negotiate with senior executives and decision makers both internally and externally. The Supreme HR Advisory Pte. Ltd | 14C7279 Gan Kai Le | R23112683",0.33013433147809795
"Senior Compliance Officer L2 - Private Bank, Contract","Duration: 6 - 12 Months Contract Responsibilities: Perform Level 2 (L2) reviews, independently assessing, concluding, and documenting risk decisions for high and complex client cases Take full ownership of periodic KYC / CDD reviews, ensuring client files meet regulatory and internal requirements Independently review and assess high-risk client cases, including: PEPs and related parties, clients with complex or layered ownership structures, cross-border and multi-jurisdictional relationships Make risk assessments and conclusions based on client profile, activity, screening results, and adverse media Identify unusual or higher-risk issues and decide on appropriate actions, including escalation where required Review client transaction activity, name screening alerts, and adverse media to identify potential concerns Handle ad-hoc KYC/CDD requests from auditors, regulators, and Head Office in a timely and well-documented manner Support regulatory examinations, internal audits, and compliance reviews Contribute to process improvements and compliance initiatives Stay updated on AML/CFT regulatory and internal policy changes Provide guidance and support to junior team members to ensure consistent review standards Requirements Minimum 7 years of AML/KYC experience, with hands-on exposure to periodic reviews and high-risk client cases Strong working knowledge of MAS Notice 626 and applicable AML/CFT regulations and guidelines, with proven ability to apply regulatory requirements in a Private Banking environment. Experience dealing with PEPs, complex ownership structures, and cross-border clients Experience supporting audits or regulatory reviews is an advantage Email: nurul.amirah@gmprecruit.com ** This Singapore-based position is opened to Singaporeans only. We regret that only shortlisted candidates will be notified. GMP Technologies (S) Pte Ltd   |   EA Licence:11C3793   |   Nurul Amirah |   Registration No: R22108940",0.3300848061683668
Manager (Business Development & Partnerships),"Working location: Lau Pa Sat 6 day work week, Mon-Sat Revenue Generation: To drive Lau Pa Sat growth by finding new business opportunities, building client bases, and forging strategic partnerships to increase our corporate event, roadshow & ads revenue. To achieve monthly/quarterly/annual revenue targets set by the company. Lead Generation: You are tasked to proactively identify new business leads and develop strategic plans to drive event sales & ads monetisation for Lau Pa Sat. Account Management: To nurture high-value relationships with existing destinations/ travel agencies partners while onboarding new corporate clients through tailored event & roadshow proposals and pitches. End-to-End Event Management: Conceptualize, plan, and oversee event logistics. Act as the primary point of contact for clients from pre-event briefing to post-event evaluation, ensuring all expectations are met and exceeded. Events/ On-site Catering Management : Meeting with clients to understand their event and expectations, tailoring site configuration/ f&b menus to meet each client’s needs. To maintain health and safety standards related to sanitation and food service for the planned event. Marketing & Collateral: Collaborate with the team to create compelling marketing plans and sales kits to promote Lau Pa Sat as a premier corporate event destination. Stakeholder Coordination: Synchronize activities between tenants, vendors, and internal Operations Team. Oversee procurement for catering, AV, entertainment, and rentals to ensure seamless service delivery to the host. Problem Solving: Act as the on-ground ""troubleshooter"" to resolve real-time issues, ensuring smooth event flow and high levels of customer satisfaction. Continuous Improvement: Champion sales objectives and service standards, identifying opportunities to innovate our offerings in a fast-paced F&B and retail environment. Ads Space Monetisatio n: Identify and package high-traffic zones within Lau Pa Sat and Food Folks (e.g., the courtyard, heritage corners, or Satay Street) for brand takeovers, pop-up activations, and product showcases. Requirements & Skills Experience: Minimum of 3-5 years of experience in Business Development, Event & Sales managerial role Academic Background: Bachelor Degree in Business, Sales & Marketing from recognized University. Technical Proficiency: Expert in Google Workspace/Microsoft Office. Experience in design software (Adobe Photoshop, Illustrator, HTML, or Video Editing) is a significant advantage. Sales Acumen : A natural hunter with the ability to identify monetization opportunities and close events & rental deals. Communication: Exceptional interpersonal skills with professional fluency in written and spoken English (proficiency in Chinese is a plus for client relations). Mindset: Meticulous, process-driven, and highly organized. You must be a self-starter who thrives in a high-pressure, dynamic environment. Collaboration: A collaborative team player with the ability to work independently when required.",0.3300766500335088
FINANCIAL CONTROLLER,"Role/Job Summary Responsible for all financial functions of Enetek Power Group and its subsidiaries, including managing finance personnel across the Group. This role supports sales in project financing decisions and provides timely financial analysis and strategic advice to assist management in business planning, growth, and decision-making. The position ensures strong financial governance, compliance, and operational efficiency across all entities. Main Responsibilities and Tasks •	Manage the full spectrum of finance and accounting activities for the Group, including inter-company transactions, accruals, and reconciliations across all entities. •	Prepare accurate and timely monthly consolidated financial statements and management reports •	Prepare and lead financial planning, budgeting, cash flow management, and forecasting to support strategic decision-making. •	Establish, maintain, and enforce robust internal control systems, policies, and procedures •	Manage the statutory compliance requirements for subsidiaries, branches, and representative offices in the region. •	Manage internal and external audits, addressing queries effectively. •	Supervise and mentor the finance team in day-to-day operations •	Provide financial analysis and advice to support sales, projects, and business strategy. •	Perform any ad-hoc duties as assigned by Management. Qualifications / Requirements •	Minimum bachelor’s degree in accountancy or a related discipline •	At least 5 years of relevant hands-on experience, ideally in a supervisory or managerial role. •	Strong analytical and conceptual skills. •	High attention to detail and accuracy. •	Able to work under pressure and meet tight deadlines in a fast-paced environment. •	Demonstrates integrity, dependability, and a strong sense of urgency with a results-oriented mindset. •	Solid business acumen and proven leadership abilities. •	Sound judgment, planning, and problem-solving skills. •	Excellent communication skills and a team player mentality •	Highly self-motivated and independent. •	Willingness to travel if required.",0.3300572625635654
ACCOUNTANT,"Key Responsibilities · Manage full sets of accounts including AP, AR, GL, and bank reconciliations. · Prepare accurate monthly financial and management reports, including P&L statements and cash flow forecasts. · Track and reconcile daily sales data from POS systems. · Handle supplier invoicing, payments, and liaise with vendors. · Ensure compliance with statutory requirements such as GST, and annual audit support. · Assist with budgeting, forecasting, and variance analysis. · Maintain proper documentation and records for audit and compliance. · Use Xero to maintain up-to-date financial records and reports. · Coordinate with internal teams and outlet managers to ensure timely financial inputs. · Visit outlets when required. Requirements · Diploma or Degree in Accounting, Finance, or a related field. · Minimum 2–3 years of relevant experience, preferably in the F&B or hospitality industry. · Proficient in Xero Accounting Software. · Strong knowledge of Singapore financial regulations and GST reporting. · Excellent attention to detail, time management, and organizational skills. · Able to work independently and handle multiple priorities. · Strong communication skills to work across departments. Preferred Qualifications · Experience in multi-outlet or group accounting. · Able to start immediately or within short notice.",0.32999295067072054
Business Development Manager,"1. Biz Dev Manager Description Overview: The Business Development Manager plays a pivotal role in driving the growth and success of the company by identifying and exploiting new business opportunities, building and nurturing relationships with clients, and overseeing the development and execution of strategic initiatives in Middle East and in South Asia particularly in India. The role requires a combination of strategic thinking, sales acumen, relationship-building skills, and market understanding, proven experience and knowledge in Finance Management is essential. Responsibilities: 1. Market Research and Analysis: · Conduct thorough market research to identify potential business opportunities, market trends, and customer needs. · Analyze competitor activities and industry trends to develop strategies that position the company competitively. 2. Business Strategy Development: · Collaborate with senior management to define business goals, strategies, and target markets. · Develop comprehensive business development plans aligned with the company's growth objectives. 3. Client Relationship Management: · Build and maintain strong relationships with existing clients to ensure their satisfaction and retention. · Identify and engage with new clients, partners, and stakeholders to expand the company's client base. 4. Sales and Revenue Generation: · Identify potential sales opportunities and leads; convert leads into profitable business deals. · Develop and deliver persuasive sales presentations to showcase the company's value proposition. 5. Partnership and Collaboration: · Identify and establish partnerships, collaborations, and strategic alliances that can enhance the company's offerings and reach. · Negotiate and structure partnership agreements to ensure mutual benefits. 6. Proposal Development and Contract Negotiation: · Prepare and present proposals that address client needs and demonstrate the company's capabilities. · Negotiate contract terms, pricing, and agreements with clients and partners. 7. Project Management: · Oversee the successful execution of projects, ensuring they are delivered on time and within budget. · Collaborate with cross-functional teams to ensure alignment and effective project implementation. 8. Performance Tracking and Reporting: · Track key performance indicators (KPIs) related to business development activities and report progress to senior management. · Analyze data to identify areas for improvement and optimize business development strategies. 9. Networking and Industry Engagement: · Represent the company at industry events, conferences, and trade shows to enhance its visibility and network with potential clients and partners. · Stay up-to-date with industry trends and developments to capitalize on emerging opportunities. Qualifications: Master's degree in Business Administration, Marketing, Economics, or a related field. Proven track record of successful business development, sales, or account management experience. Strong communication, negotiation, and interpersonal skills. Strategic thinker with the ability to identify and capitalize on market trends. Proficiency in using CRM Financial software, sales tools, and Microsoft Office Suite. Excellent project management and organizational skills. Ability to work independently and to lead a team. Flexibility to travel as required for client meetings and industry events with cost control as priority.",0.32998955273325903
Accounts Assistant,"Responsibilities: · Handle full set of accounts including GL and Reporting and
monthly/yearly closing. · Preparation of quarterly GST submission. · For book keeping accounts. Record and classify all
accounting transactions. Make sure correct accounts, posts, verifies and
balances debit and credit entries. Manage accurate and timely closing of books
for the monthly and yearly. · Check accounting transactions to locate and resolve
discrepancies. · To identify improvement areas and develop good accounting
control procedures and best practice to enhance accounting quality and
efficiency Keep accurate records. · Perform other related duties as assigned by accounts
manager. Requirements: · Candidate must possess at least Diploma or LCCI/ Degree in
Accountancy / ACCA Level 2 or equivalent · At least 1 – 2 years of relevant experience in full sets
of accounts · Prefer experience in Xero accounting software and
QuickBooks accounting software. · Positive attitude",0.32998359557550644
INVESTMENT CONSULTANT,"Join one of Singapore’s most dynamic investment firms as it expands its exclusive private client division, in partnership with global investment leaders BlackRock , Fidelity , and Schroders . Backed by a strong private equity heritage, the firm delivers institutional-grade strategies to high-net-worth and ultra-high-net-worth clients seeking access to opportunities typically reserved for large institutions. This position offers a rare platform to craft sophisticated investment solutions, foster enduring client relationships, and contribute to a fast-growing firm redefining wealth management in Asia. Preferred Recent graduates, Financial Advisors, Relationship Managers, Private Bankers welcomed. A background in investment analysis, portfolio management, or a related field in a private bank, asset management firm, or multi-family office. Demonstrable experience in constructing and managing multi-asset class portfolios, with exposure to equities, fixed income, and alternative investments. Practical experience in interpreting and applying institutional-grade investment research from leading global asset managers to inform strategy. Experience within private banking or wealth management, with a verifiable track record of managing and growing a portfolio of HNW/UHNW relationships. The role is further supported by a consistent stream of qualified leads from the firm's established corporate partnerships. A background that demonstrates exceptional interpersonal skills and the professional gravitas required to build rapport with entrepreneurs, C-suite executives, and multi-generational families. A proven ability to deliver a superior service experience, with outstanding communication skills and a meticulous attention to client service detail. Required Will need to obtain or posses minimum 4 MAS papers. Singaporean Permanent Resident or Citizen only Send your CV to: 𝗽𝗵𝗶𝗹𝗶𝗽@𝘃𝗮𝗻𝗴𝘂𝗮𝗿𝗱𝗿𝗲𝗰𝗿𝘂𝗶𝘁𝗺𝗲𝗻𝘁.𝗰𝗼𝗺.𝘀𝗴 WhatsApp: https://wa.me/6584520693",0.3299119588766829
Accounts Staff (Kallang Way),"Company Overview: CR Consultancy Pte Ltd is a Singapore-based professional services firm that supports small and medium-sized enterprises with accounting, tax, payroll, and corporate compliance solutions. Our purpose is to help businesses operate efficiently and stay compliant, allowing them to focus on growth with confidence. Since our establishment, we have grown into a team of over 80 professionals serving clients across multiple industries. Our team gains hands-on exposure and practical experience while delivering reliable, technology-enabled solutions. We are committed to building an inclusive workplace where individuals are valued, supported, and given opportunities to grow their careers. Responsibilities: You will be working from home and need to visit client office 3 days in a week, the time you spend in client office is likely to be full day 8am to 5pm. Client location is on Kallang Way. Promptly address client queries especially outstanding Accounts-related matters not able to clear by our backend teams. Support and handle the accounts work for multiple clients (3-5). Handle and able to close full set of accounts with reasonable accounting principles independently. This role is performance-based and result-orientated. You are not expected to perform overtime (OT) beyond 44 hours work week, and we will attempt to smooth out your workload. With over 80 staff, there is room for career progression to other roles with us. Requirements: Xero knowledge/ hands on experience are preferred. Alternatively, you need to take a 10 hours online training to be Xero Certified Advisor before hiring. Must be able to interact and write reasonably in English Must have reasonable accounting qualification and experiences Corporate laptop can be provided for certain area's candidate, and applicants must have decent Internet speed (speed test of minimum 20mbps). Why Join CR Consultancy We are a growing professional services firm with over 80 staff, committed to creating an inclusive and supportive environment where our people can learn, grow, and succeed together. We are committed to diversity, equity, and inclusion, ensuring every individual feels valued, respected, and treated fairly. Our team is given the opportunity to gain hands-on exposure across multiple clients and industries, strengthening both technical expertise and professional confidence. With a flexible hybrid and remote work arrangement , clear performance-based recognition , and genuine career progression opportunities , we empower our employees to take ownership of their career journey while maintaining a healthy work–life balance.",0.32983869648437353
