title,combined_score,topic_label,topic_module_count,avg_similarity,max_similarity,best_module,description
"6m Flavour QC Analyst (5 days, office hours) #HAC",0.1830526151761287,"senior food technologist, food technologist, food manufacturing",1,0.16613652331190726,0.401171847438647,BN4303 – Tissue Engineering for Designing Food,"Note: Must have no food allergy / dietary restrictions Job Scope: Perform inspections on raw materials, intermediates and finished products by conduct sensory evaluation, carry out physical, analytical tests to ensure compliance with specifications and standards. Perform basic checks, calibration and maintenance of test equipment to ensure that test results are accurate. Assist and support in non-conformance and investigations of customers’ complaint samples or rejected items (Internal & External). Manage the overall QC status of all final products and perform SAP for final products to facilitate shipment. Ensure lab stock is sufficient for lab use Requirements: Min Diploma in Food Science or related 1-3 years of experience in QC Able to start immediately Interested candidates please send your resume to anna.chen@recruitexpress.com.sg Anna Chen jiaxin CEI No: R25157621 Recruit Express Pte Ltd EA License: 99C4599"
Precision Assembly Technician,0.18302176844592147,"maintenance project, maintenance management, equipment engineering",1,0.17979119916590838,0.37370826207960867,EG3612 – Vacation Industrial Attachment,"Responsibilities: Assemble mechanical and electro-mechanical components according to assembly drawings and work instructions Develop assembly and test procedures to promote production of quality products Perform cleaning of all parts as per established cleaning procedures Perform pre-assembly activities such as cleaning and lubricating Conduct product testing and performance testing and record the results Perform final checks and adjustments for any defects to ensure high quality products Perform installation, repair, inspect, reassembly, replacing, refitting, and adjusting products as required Receive, unload, unpack and transfer materials to different work stations Requirements: Diploma or NITEC or ITC level qualification in Mechanical/Electric engineering or equivalent Able to read electro-mechanical drawings Experience in machine production/assembly environment Independent and have initiative with committed working attitude Good interpersonal and communication skills Job Benefits 5 days work week Group Medical Insurance OT Claim where applicable"
Freelance Occupational Therapist (1-to-1),0.18282929912906898,"occupational therapy, special education, language therapy",1,0.15351841398447563,0.42529148585821164,BN4103 – Assistive Technology for Persons with Disability,"Job Description: Freelance Occupational Therapist (1-to-1) APPLY HERE: https://portal.specialminds.com.sg/?type=service_professional Company Overview: We are Singapore’s first dedicated matching platform for children with learning or special needs. Our mission is to connect children with freelance professionals across five key areas: Tuition, Early Education, Early Intervention, Therapy & Counseling, and Enrichment Activities. We strive to create a supportive community that bridges students' needs with expert guidance, helping them grow and thrive academically and emotionally. Position: Freelance Occupational Therapist (1-to-1) Responsibilities: Conduct comprehensive assessments to evaluate children’s fine motor skills, sensory processing, self-care abilities, and overall functional performance. Develop and implement individualised treatment plans that address each child’s specific needs and goals. Provide one-on-one therapy sessions focused on improving daily living skills, motor coordination, sensory integration, and play skills. Utilise evidence-based practices and therapeutic techniques to engage children and promote their participation in daily activities. Collaborate with families, caregivers, and other professionals to ensure consistent support and effective strategies are applied across various environments. Maintain accurate documentation of each child’s progress, adapting therapy plans as needed to ensure optimal outcomes. Stay updated on current trends and best practices in occupational therapy and special education. Requirements: A recognized degree in Occupational Therapy from an accredited institution. Valid registration with the Allied Health Professions Council (AHPC) in Singapore. Previous experience working with children with developmental delays, disabilities, or special needs, particularly in a one-to-one setting. Strong knowledge of child development, sensory integration, and occupational therapy interventions. Excellent communication and interpersonal skills, with a compassionate and patient approach to working with children and their families. Ability to work independently and customize therapy plans based on each child’s progress and needs. A genuine passion for helping children develop the skills necessary for independent living and participation in daily activities. Why Join Us? Enjoy Higher Rates : Our rates are adjusted for inflation and aligned with the latest market standards, ensuring you are fairly compensated. No More Sudden Cancellations : We collect deposits before the first session, so you don’t have to worry about last-minute cancellations. No Wasted Trips : If a client doesn’t show up, you will still receive compensation for the first session. One-Time Administration Fee : Any additional sessions or direct referrals won’t incur further administrative fees from Special Minds. Boost Your Profile : Gain visibility through the free promotion of your profile on our social media platforms, helping you connect with more clients. Meaningful Career : With the growing demand for special needs education (SEN) in Singapore, this is your opportunity to gain valuable experience and build a meaningful career helping students with unique needs. Additional Income Opportunity : Take on assignments that fit your schedule and preferences to earn extra income in your free time, or choose full-time opportunities for more consistent earnings! Compensation: Part-Time Tutor : Up to $60/hr Full-Time Tutor : Up to $90/hr Early Childhood Educator : Up to $70/hr MOE/Special Ed Tutor : Up to $140/hr Enrichment Specialist (dance, art, swimming, etc.): Up to $120-150 per session Therapist (speech, occupational, physiotherapy, etc.):Up to  $200-220/hr Psychologist : Up to $250/hr Counsellor : Up to $150/hr If you’re passionate about education and want to make a difference in the lives of students with learning or special needs, join us at Special Minds. Together, we can create a brighter future for every child. APPLY HERE: https://portal.specialminds.com.sg/?type=service_professional For more information, please visit us at: https://specialminds.com.sg/ If you have further queries, please email us at hello@specialminds.com.sg , or contact us at 8721 8722."
Electrical Engineer,0.18226915700535137,"maintenance project, maintenance management, equipment engineering",1,0.16136877361893864,0.4067900559706977,EG3612 – Vacation Industrial Attachment,"Responsibilities: Troubleshoot Plant Monitoring & Control System and Supervisory Control and Data Acquisition systems. Perform troubleshooting of electrical controls system. Upkeep proper filling system for maintenance records. Scheduling of preventive maintenance works. Managing all maintenance breakdown and ensure all faults are attended. Supervise onsite installations, testing and commissioning. Plan and co-ordinate with subcon and team members to execute all master schedules. Conduct routine inspection of the premises. Site meeting and liaising client. Requirements Relevant University Degree in Electrical & Electronics or Electronics & Communication Engineering and equivalent with 3 years’ experience or relevant Diploma in Electrical & Electronics / Electronics & Communication Engineering / M&E Co-ordination and equivalent with 6 years’ experience."
Food Technologist (Cake Baking / Food Science) - SS10,0.18219949393258633,"senior food technologist, food technologist, food manufacturing",1,0.19111043673091777,0.3469584143829142,EG3612 – Vacation Industrial Attachment,"Food Technologist / Senior Food Technologist Salary: S$3,800 - S$4,800 Working hours:  Mon – Fri | 9am – 6pm | 8.30am - 5.30pm | 8am - 5pm  [Able to choose the working hours] Location: Nearest MRT Kent Ridge Job Description Scope of work will deal with application of emulsifier for CAKE Products Responsible for the development of new food improvers, formulation and application On-site trouble shooting at internal and external sites Assist with queries related to food emulsifiers Liaise with colleagues and sales department to provide technical advice and R&D for food products Work closely with Sales team to ensure that the products meet our clients' requirements Propose and develop innovative concepts and prototypes based on trends/business requirements Record all methods, tasks and findings of assigned projects Ensure new and existing products are following all legislation Provide samples as needed Prepare and bake cakes, rolls and pastry Perform basic baking comparison tests for emulsifiers Develop new bakery recipes and concepts Develop new products for baking industry Design, prepare and implement shelf-life testing for specific products Present new products to customers Conduct live demonstration for bakery seminars Carry out evaluation of products Provide technical support for customers Maintain the standard of hygiene and safe working environment Requirements Food Technologist - at least 3 years working experience in R&D in flour milling,bakery, related ingredient industries Senior Food Technologist - at least 5 years working experience in R&D in milling, bakery, related ingredient industries Must have baking cake experience Diploma or bachelor’s degree in food science Able to travel overseas for project Samuel Siaw The Supreme HR Advisory Pte Ltd EA No: 14C7279 Reg No: R2412474"
Senior Electrician,0.1818915428685427,"electrical engineer, electrical works, commissioning electrical",2,0.10624861266037627,0.3333241253855972,EG3612 – Vacation Industrial Attachment,"Responsibilities: · Install, maintain and repair wiring, lighting, CCTV systems, switches, sockets etc. · Able to troubleshooting and test to ensure functionality and safety compliance · Collaborate with project teams to complete installations on schedule and within budget · Know how to read and execute based on drawings and single-line diagrams · Conduct quality checks to ensure installations meet company standards · Submit work report and technical records per company requirements · Adhere to all safety protocols and electrical codes at all times · Provide technical support and solutions to clients Requirements: · Several years of work experiences especially in the renovation industry · Familiar with relevant regulations and laws · Valid Electrician license and relevant safety certification · Ability to read and interpret technical drawings · Possess strong communication, problem-solving and troubleshooting skills · Ability to work independently * 6-day work week, 9am to 6pm. Willing to work on Sundays and PH where necessary. Location: All around Singapore. Transport allowance will be covered."
Service Engineer,0.18178249091362383,"maintenance project, maintenance management, equipment engineering",1,0.17549311530128062,0.3761080421473761,EG3612 – Vacation Industrial Attachment,"1. Perform installation, commissioning, maintenance, troubleshooting, and repair of machinery/equipment. 2. Conduct routine inspections and ensure all systems operate efficiently and safely. 3. Attend service calls and provide on-site technical support to clients. 4. Diagnose mechanical/electrical faults and recommend corrective actions. 5. Prepare accurate service reports, job sheets, and documentation after each task. 6. Coordinate with the engineering/operations team on follow-up works and spare-partrequirements. 7. Manage and track tools, equipment, and spare parts used during service visits. 8. Provide technical advice to customers and maintain strong client relationships. 9. Ensure all work is completed in compliance with safety standards and company procedures. 10. Support project teams when required, including testing and commissioning activities."
Business Development and Projects Manager,0.18177865790989547,"singapore management university, singapore management, management university",1,0.16548023494515707,0.3961146378409813,EG3612 – Vacation Industrial Attachment,"Company Description Glyph+ is a Singapore-founded education and social impact organisation dedicated to expanding access to quality learning and developmental opportunities for every child, regardless of background. For years, we have been a trusted partner to government agencies, schools, and corporations, delivering enrichment programmes, mentorship experiences, and youth development initiatives that are engaging, outcomes-driven, and socially meaningful. Role Overview Glyph Plus is seeking a motivated and detail-oriented individual to join our team as a Business Development and Projects Manager. This role offers an opportunity to gain hands-on experience in project management while contributing to meaningful projects within our organization. Roles & Responsibilities Lead strategic partnership development with government agencies, schools, nonprofits, and corporate entities Direct the design and management of holistic education programs aligned with organizational objectives Mentor and guide interns to design programmes in-line with our pedagogy Serve as the primary liaison between Glyph Plus and key stakeholders, ensuring strong community engagement and stakeholder relations Oversee financial management, budgeting, and reporting for business development initiatives and education programs. Drive continuous improvement and innovation across operations, programs, and partnership strategies Requirements Diploma or bachelor's degree in business administration, education, social sciences, or a related field Proficiency in Microsoft Office Suite and project management tools Application Process To apply, please submit your Cover Letter and Resume to careers@glyph.asia. Qualified candidates will be contacted for interviews on a rolling basis."
CNC/VTL Machinist (Aerospace),0.18119364576327782,"engineering manufacturing, manufacturing processes, manufacturing process",1,0.1632453822183044,0.39765928256159844,EG3612 – Vacation Industrial Attachment,"Set up jigs, fixtures, and tools for machining operations. Operate manual and CNC lathe, VTL, and milling machines, ensuring precision. Conduct in-process inspections using micrometres and gauges. Follow technical manuals and work instructions for accurate machining. Maintain safety standards, equipment upkeep, and workplace cleanliness. Requirements: NITEC in Mechanical Engineering or equivalent. At least 2 years of machining experience in Precision Engineering, Metal, Aerospace Industry. Skilled in operating manual and CNC lathe, VTL, and milling machines. Strong understanding of machining processes, blueprint reading, and GD&T. If you are keen to apply for the position, kindly email your detailed resume in MS Word to hr@recruit-expert.com Please note that only shortlisted candidates will be notified. For more job opportunities, please visit our website at www.recruit-expert.com EA Licence: 19C9701 Registration: R1326740"
FOOT REFLEXOLOGIST,0.181102175299801,"clinic products services, healthcare industry able, patients clinic products",1,0.18126793422191725,0.3611568262369886,BN4203 – Robotics in Rehabilitation,"Key Responsibilities: Treatment Delivery: Perform specialized reflexology, and often shoulder/hand, massages using thumbs and fingers to stimulate specific reflex zones. Client Consultation: Assess client needs, discuss medical conditions, and explain the benefits of the treatment. Hygiene & Safety: Clean and sanitize work areas, sterilize tools, and replace linens between clients. Documentation: Maintain accurate client records and treatment notes. Customer Service: Build rapport, address customer inquiries, and ensure a professional, comfortable experience. Requirements: Skills: Proficiency in reflexology techniques, good communication, and strong, steady hands. Experience: Often requires 1–3 years of experience, though training is sometimes provided. Attributes: Pleasant, friendly, and professional disposition. Flexibility: Willingness to work weekends, evenings, and public holidays."
"Manager/Senior Manager (2-year contract), IIE",0.18099866098177175,"singapore management university, singapore management, management university",1,0.1549731822173977,0.4132287586558815,EG2401A – Engineering Professionalism,"COMPANY DESCRIPTION Singapore Management University is a place where high-level professionalism blends together with a healthy informality. The 'family-like' atmosphere among the SMU community fosters a culture where employees work, plan, organise and play together - building a strong collegiality and morale within the university. Our commitment to attract and retain talent is ongoing. We offer attractive benefits and welfare, competitive compensation packages, and generous professional development opportunities - all to meet the work-life needs of our staff. No wonder, then, that SMU continues to be given numerous awards and recognition for its human resource excellence. RESPONSIBILITIES This position is for Institute of Innovation & Entrepreneurship (IIE). Financial Management and Reporting: Drive the budgeting and forecasting exercises. Manage day-to-day financial operations, including financial control over budget expenditure and revenue collection and financial reporting. Ensure the finances of the Institute align with approved workplans and financial regulations of SMU. Financial Analysis: Undertake financial and performance analysis to align actual results with strategic plans. Compliance and Governance: Ensure compliance with university financial policies, procedures and controls. Oversee audit requirements for various grants and liaise with internal and external auditors. Training and Advisory: Provide training and advice on financial, procurement and administrative issues to staff. Proactively identify and resolve related issues. Policy and Procedure Oversight: Review discrepancies and implement improvements in finance, procurement and administrative policies, systems and controls. Maintain and update on the Institute's policies and procedures. Grant Management: Manage track and report on various grants received. Other duties as assigned. QUALIFICATIONS Diploma or Degree from a university, in accountancy, finance, business or management, with 5 to 8 years of relevant work experience. Proficient in financial analysis, including budgeting, forecasting, and variance analysis. Proficient in financial software and tool, such as SAP, Excel, Oracle etc. Strong knowledge in budget, grant administration and financial management principles. Ability to analyse and interpret financial data to provide insights and recommendations for decision-making. Experience with financial reporting, including preparation of financial statements and regulatory compliance. Adaptable technical skillsets. Able to generate, populate and interpret data and report with in-house application systems. Effective communication skills, both verbal and written, to convey financial information and analysis to stakeholders. Detail-oriented and team oriented with a strong desire to be successful. A keen sense of ownership and accountability, and act with a sense of urgency to meet tight deadlines. Humble, authentic, values hard work, creative problem solver. Prior experience in education sector or knowledge of investment accounting would be advantageous. OTHER INFORMATION #LI-XL1 Candidates who do not possess the stipulated qualifications but have relevant work experience may still apply. Remuneration and appointment terms shall commensurate with qualifications and experience. SMU reserves the right to modify the appointment terms where necessary. Please note that your application will be sent to and reviewed by the direct employer - Singapore Management University"
Research Associate (Singapore Literature),0.18099249034696274,"singapore management university, singapore management, management university",1,0.17615977421683668,0.3708247214829584,EG3612 – Vacation Industrial Attachment,"The English Programme at Nanyang Technological University hosts a dynamic community of students and professors engaged in a wide variety of literary passions and projects. It is a research-intensive department with a particular focus in five key research areas: Singapore Literature, Modern Literature, Contemporary Literature and Culture, Period Studies, and Irish Studies. For more details, please view https://www.ntu.edu.sg/soh/about-us/english . We are looking for a Research Associate to provide research and administrative support for an MOE Tier 1-funded project, “Smart Nation: A Literary Atlas”. The project is a scholarly intervention that sets out to provide a fresh perspective on the complex negotiations between state, society, and science and technology in Singapore in order to address the vital and urgent questions pertaining to the necessary re-evaluation of these relationships in the twenty-first century and the role that culture plays in this task. Key outputs include a monograph on cultural representations of science and technology in Singaporean literature and a seminar series featuring prominent researchers working at the intersection of science and technology and literature. Key Responsibilities: Collate annotated bibliography of Singaporean literary works that engage with science and technology as well as related themes Close read Singaporean literary works that engage with science and technology as well as related themes Assist with archival research, both online and on-site Assist with the preparation of manuscripts Assist with administrative tasks pertaining to the organization of a seminar series Oversee a small team of undergraduate student research assistants Job Requirements: Master qualification degree in English Literature or related field Good written and oral communication skills Ability to work independently under strict timelines with an eye for detail Familiarity with Singaporean literature and/or literature engaging with science and technology-related issues is an advantage. Entry level candidates are welcome to apply. We regret to inform that only shortlisted candidates will be notified."
R&D Food Technologist,0.18094650155790887,"senior food technologist, food technologist, food manufacturing",1,0.187380256104663,0.34815381376203636,EG3612 – Vacation Industrial Attachment,"RESPONSIBILITIES: Assess New Product Development and be responsible for successful scale up and first production Support New Product Introduction including new process and projects as required Responsible to provide accurate mixing instructions and create new working instructions for Production operators accordingly Contribute to product/process optimization to increase profitability Work closely with cross-departments and various key stakeholders such as Supply Chain (Customer service, Production, Planning and Procurement), Quality, Sales and Suppliers. Contribute further to improvement projects such as productivity, quality and profit REQUIREMENTS: Diploma/Degree in Food Science or Food Technology preferred More than 2 years of relevant experience will be considered for Senior position Experienced and passionate in Continuous Improvement Skillful with Manufacturing Systems and Processes Exceptional problem-solving skills Strong leadership, communication, and organizational skills Strong ability to work well in a team and independently Excellent IT skills, particularly in MS Excel, PowerPoint, Word, Access Ability to work with multiple priorities in a fast-paced environment is required. 5 days work week + 1 Sat per month Undertake any other ad-hoc projects/ tasks assigned Job Scope, Work Day and Work Hours subject to changes depending on work requirement Fresh grads are welcome Salary package commensurate with experience"
Resident Physician / Senior Resident Physician,0.18080548080387276,"singapore medical council, university health nuhs, health singapore",1,0.17828470062295654,0.3656398209552689,BN2105 – Medical Device Life Cycle Management,"The National University Health System (NUHS) is an integrated Academic Health System and Regional Health System in Singapore that delivers value-driven, innovative and sustainable healthcare. Institutions in the NUHS group include three hospitals – National University Hospital, Ng Teng Fong General Hospital and Jurong Community Hospital; three National Specialty Centres – National University Cancer Institute, Singapore, National University Heart Centre, Singapore and National University Centre for Oral Health, Singapore; a polyclinic group – the National University Polyclinics; one medical centre – Jurong Medical Centre; and three academic health sciences institutions – National University of Singapore (NUS) Yong Loo Lin School of Medicine (including the Alice Lee Centre for Nursing Studies), NUS Faculty of Dentistry and NUS Saw Swee Hock School of Public Health. The Departments are seeking candidates who are highly motivated and willing to join us for a challenging and fulfilling appointment as Resident Physician / Senior Resident Physician on a contractual basis. As a Resident Physician, you will be part of the care team led by Senior Consultants/Consultants in the overall supervision and day-to-day running of the wards, including patient care. You will be required to take on additional duties and responsibilities such as clinical administration. In addition, you shall demonstrate good diagnostic and clinical management acumen and perform any other duties as directed by Head of Department or the Chairman Medical Board of the Hospital. •Possess a basic medical degree and a postgraduate registrable with the Singapore Medical Council •Possess a 3 year post housemanship clinical experience •Be in active clinical practice •Must be registered with the Singapore Medical Council •Able to demonstrate good diagnostic and clinical management acumen •Able to demonstrate teamwork, respect, integrity, compassion and excellence in his/ her work"
Senior TCM Physician,0.18062382798697735,"clinic products services, healthcare industry able, patients clinic products",1,0.19254378499727035,0.3362133881221643,BN4601 – Intelligent Medical Robotics,"Job Responsibilities Meet with patients to obtain information about their complaints, symptoms, medical history, diet, lifestyle, and psychological health in order to diagnose diseases, physiological disorders or injuries. Develop personalized TCM treatment plans according to patient needs and circumstances. Provide TCM treatments such as acupuncture, cupping, Bojin, AWT treatment. Prescribe and prepare customized herbal remedies to support patients' healing. Educate patients about suitable treatment options to achieve optimal outcomes. Job Requirement Completion of a three-to four-year diploma or degree program in traditional Chinese medicine and acupuncture from recognized medical schools; Experience in orthopaedics is a valued asset; Experience in treating pain using cupping and herbs is an asset; Have enthusiasm and possess excellent customer service skills and are able to build long-term relationships with customers; Be able to effectively work and communicate with other practitioners in a team environment"
Specialist Associate (Imaging),0.18051783906989638,"singapore medical council, university health nuhs, health singapore",1,0.18564108964992024,0.3494888342314597,BN4301 – Principles Of Tissue Engineering,"Interested applicants are invited to apply directly at the NUS
Career Portal Your application will be processed only if you apply
via NUS
Career Portal We regret that only shortlisted candidates will be notified. Job Description ORGANISATION PROFILE The Singapore Population Health Studies (SPHS) is a population-based health research initiative at the Saw Swee Hock School of Public Health, National University of Singapore. SPHS aims to investigate the interactions between lifestyle, physiological, genetic and other omics biomarkers and their impact on health and longevity. In addition, SPHS will serve as a platform to monitor risk factors in the population and gain insight into determinants of health-related behaviours. For this purpose, SPHS includes over 50,000 adult Singaporeans and long-term residents from three major ethnic groups (Chinese, Malay, and Indian), for a better understanding of disease aetiology in urban Asian settings, and the development of improved preventive and therapeutic measures for Singapore and other Asian populations. JOB PURPOSE This role primarily involves the data collection and data review activities of the research projects under the SPHS unit that will contribute towards the building of a population health research biobank for Singapore. Duties & Responsibilities 1. Take consent from research participants before performing any research procedures 2. Perform carotid ultrasound, keeping to a mean turnaround time of 15min per ultrasound scan 3. Perform regular quality control and calibration procedures and maintenance of equipment 4. Review data output to ensure the integrity of data and images stored in the research database 5. Manage the inventory of consumables and oversee the preventive maintenance of equipment performed by vendor 6. Conduct/undergo in periodic re-assessment of techniques to maintain consistency of image and data acquisition for standardisation 7. Train/supervise trainees 8. Analyse images and record the intima-media thickness and observations of carotid constriction/obstruction 9. Ensure the safety and protect the privacy of research participants by adhering to best practices. 10. Any other responsibilities as required by future research projects Qualifications Degree or Diploma in life or health sciences with an understanding of basic human anatomy or biology Experience in performing ultrasound would be an advantage. Work hours are: 7.45am to 6.15pm on Mon, Tue, Thu and Fri; and 7.45am to 3.15pm on alternate Sat. Able to communicate with research participants to put them at ease with the procedure and to comply with the positioning required. WHAT ARE WE LOOKING FOR We are looking for a teamplayer capable of working in a fast-paced environment, and who is service-oriented and good at time management. This job is for you if you prefer an academic research setting over a clinical one, enjoy working in a team that manages different assessment modalities and has a keen interest in helping to build a national biobank for research."
Permanent Part Time Program Coordinator (Enrichment),0.18049556145287715,"training needs, course director, skillsfuture",2,0.12577176529544742,0.28729791303712715,EG3612 – Vacation Industrial Attachment,"At Stag Match , we're passionate about empowering individuals and organizations through high-quality training. We foster a dynamic and supportive environment focused on learning and growth. Job Summary: We're looking for a diligent and organized Part-Time Program Coordinator cum Admin to support the smooth running of our daily training activities. This role is perfect for someone who is reliable, detail-oriented, and can efficiently manage administrative tasks The Part-time Program Coordinator is a pivotal role responsible for overseeing and guiding program coordination efforts while actively contributing to the successful planning, execution, and monitoring of our programs . This position requires a highly organized, detail-oriented, and proactive individual with demonstrated leadership capabilities who can effectively manage multiple tasks, mentor junior coordinators, communicate with various stakeholders, and ensure program objectives are met efficiently within a part-time capacity. The Program Coordinator will support the teams and Teacher, handle administrative duties, and play a key role in the overall success and growth of our initiatives. Key Responsibilities : Training Program Support: Coordinate the day-to-day operational aspects of programs, ensuring all activities run smoothly and efficiently. Proactively manage teacher and instructor arrangements, including scheduling, resource allocation, and clear communication of assignments. Take immediate action to find and arrange backup teachers or alternative solutions in case of unforeseen absences or scheduling conflicts, minimizing disruption to programs. Ensure strict adherence to established operational protocols, policies, and quality standards. Identify and implement process improvements to enhance operational efficiency and program delivery. Administrative Assistance: Perform data entry for participant registrations and attendance records. Assist with filing and maintaining accurate physical and digital records. Handle general office upkeep to maintain a professional environment. Coordination: Liaise with trainers regarding daily logistical needs. Serve as a point of contact for key program participants, strategic partners, and internal leadership teams. Facilitate effective and clear communication channels, ensuring all stakeholders are consistently informed of program updates, changes, and critical information. Prepare and disseminate professional program-related communications, comprehensive newsletters, and impactful promotional materials. Qualifications & Skills: Experience: Previous administrative or office support experience is a plus. Organization: Excellent organizational skills and a keen eye for detail. Reliability: Punctual, dependable, and able to commit to a consistent daily schedule. Initiative: Proactive in completing tasks and identifying small improvements. Communication: Basic communication skills to interact with trainers and team members. Tech Proficiency: Comfortable using Microsoft Office Suite (Word, Excel). Work Ethic: A strong desire to complete tasks efficiently and accurately.. Schedule: 3-4day a weeks : Weekday - 5/6PM - 8/9PM ( 2 to 3 hours ) , Weekends - 9/10am to 5/6pm ( 6 to 8 hours ) .To be discussed on the working schedule. To Apply: If you're a self-starter with a strong work ethic and enjoy contributing to a positive learning environment, please send your resume and a brief cover letter explaining your suitability for this role to [info@stagmatch.com.sg & HR@Stagmatch.com.sg] with the subject line ""Application for Part-Time Operations Admin - [Your Name]""."
"Executive, International Office (1 year contract)",0.18042074578880307,"singapore management university, singapore management, management university",1,0.15478933897765254,0.4107068691705284,EG3612 – Vacation Industrial Attachment,"Who We Are As Singapore's first institute for lifelong learning, the Singapore University of Social Sciences (SUSS) champions inclusivity to bring education to all and ensure that they are given equal opportunities to develop to their fullest potential in our diverse learning environment. We advocate for the same for our people. We believe everyone should have equal opportunities and develop to their fullest potential in their careers. Embark on an exciting lifelong journey with us in making a positive difference in your career and serving our society. For more information on Singapore University of Social Sciences, please visit www.suss.edu.sg About The Job SUSS International Office (INTO) is seeking a versatile and detail-oriented administrator who is also confident in digital content and design work to support the initial setup, coordination, and outreach activities of the office. The role spans administrative and coordination responsibilities, alongside hands-on involvement in preparing digital content, updating webpages, and supporting communication and outreach initiatives. The role will also support market outreach activities in regional and international markets, including China, through coordination of digital outreach efforts and preparation of social media and communication materials for partners and prospective participants. This position is ideal for someone who is organised and methodical, and who enjoys combining operational support with digital and content-related work in a growing international initiative at SUSS. What You Will Be Doing Job Responsibilities Digital Content, Web & Communications Support Design and prepare digital content for INTO’s webpages, eDMs, social media posts, and presentation materials. Update and maintain website and social media content in line with SUSS branding and communication guidelines. Prepare visual communication materials (e.g. webpages, posters, brochures, slides) using appropriate design tools. Support basic tracking and reporting of digital outreach engagement. Programme Enquiries & Outreach Communications Manage and track incoming enquiries from prospective students, partners, and agencies, particularly for international short-term programmes. Draft and adapt standard communication materials and responses, and coordinate timely follow-up with relevant stakeholders. Support basic translation and proofreading of outreach and communication materials where required. Outreach & Market Support Support market outreach activities across regional and international markets, including coordination with partners and agencies. Manage and update content on relevant social media and digital platforms commonly used across different markets. (e.g. Xiaohongshu). Monitor engagement metrics and compile simple reports to support outreach planning. Administrative & Coordination Support Provide general administrative support for INTO’s programmes, including document preparation, data entry, filing, and record maintenance. Maintain tracking sheets and databases for enquiries, outreach activities, and programme-related information using Excel and other office tools. Support the coordination of outreach activities, information sessions, briefings, and meetings, including preparation of materials and logistics. Liaise with internal stakeholders and external partners to ensure timely follow-up and delivery of required information. Job Requirements Degree holder with at least 1 year of relevant working experience in an administrative, coordination, or operations support role. Comfortable handling administrative work alongside digital content and communication-related tasks. Competency in Microsoft Office (Word, PowerPoint, Excel). Competency in digital content or design tools (e.g. Canva or similar), with the ability to prepare visual and web-based materials. Experience or familiarity with managing website or social media content (e.g. Xiaohongshu) is preferred. Experience in education, international programmes, or institutional settings will be an advantage. Well-organised, detail-oriented, and able to manage multiple tasks and deadlines in a fast-paced environment. Good communication and interpersonal skills, with the ability to work collaboratively across teams. An interest in international education, outreach, and cross-border engagement is desirable. Application Process Interested applicants are invited to apply directly to our Career Portal at Careers @ SUSS | Job Opportunities at SUSS | SUSS | SUSS . We regret that only shortlisted candidates will be notified."
"Manager, Academy – hybrid arrangement",0.18033047547237646,"junior care advisor, care staff, care services",1,0.15171385202758905,0.41640649148852227,BN4102 – Gerontechnology in Ageing,"This role shall lead the Academy team to manage the business operations of the Academy, the development of dementia care training
and consultancy services provided to external agencies. Responsibilities Lead the team to develop a business strategy for the marketing and delivery of training and consultancy programmes to professional caregivers and external agencies. Engage relevant stakeholders, curriculum developers, trainers and subject matter experts to develop new dementia care training programmes and consultancy services which are person-centred, evidence-based, and relevant to the needs of learners. Manage the Academy’s operational budget, monitor income and expenditure, and implement cost controls to ensure financial sustainability. Ensure the Academy achieves at least a breakeven position to support ongoing programmes, in compliance with organisational policies and governance requirements. Develop business operations and systems for the Dementia Singapore Academy (DSA). Ensure compliance to audit requirements of external certifying and funding bodies, such as the Agency for Integrated Care (AIC),
Skills Future Singapore (SSG) and Council for Private Education (CPE). Prepare training and/or consultancy proposals for tender submissions, and to address the training and service needs of external partners, to enhance their quality of care for persons with dementia. Submit proposals to funding agencies, such as AIC,
SSG, National Silver Academy (NSA) and National Council of Service Services (NCSS). Evaluate and monitor the effectiveness of DSA training programmes and consultancy services to ensure the quality. Work with DSG Communications team to raise awareness of Academy training programmes and consultancy services, and
publicise training courses and events. Conduct training in own area of expertise as a dementia practitioner, where relevant. Any other duties as assigned. Requirements Degree in Business, Marketing or Management. At least 5 years of relevant work experience. Competent in networking and multi-agency collaborations. Experience or familiarity with SkillsFuture Singapore (SSG) frameworks, including use of the Training Partner Gateway (TPG). Possess strong administrative and project management skills. Proficient in MS Office (Excel, Word, PowerPoint). Previous experience in eldercare, healthcare or adult education sector is advantageous. Certification in training/education/courseware development will be an added advantage."
