title,combined_score,topic_label,topic_module_count,avg_similarity,max_similarity,best_module,description
AB03 - Junior Audit Executive,0.41688704284327815,"audit associate, accounting auditing, senior audit",3,0.38742199743860795,0.5595912193391747,ACC4712 – Forensic Accounting,"Audit Associate Working Days: 5 days / 5.5 days(Saturday half day during peak period) Working Hours: 0830am - 1730pm Salary: Up to $3500 Location: Beach Road Duties Undertakes specific stages of audit work under supervision. Appreciate the underlying principles behind the tasks assigned as part of the audit plan. Able to make adjustments to the application of skills to improve the work tasks or solve non-complex issues. Select and apply from a range of known solutions to familiar problems and takes responsibility for own learning and performance. Work with any of the assurance teams to obtain an understanding of our client’s business. Develop an audit plan/strategy for an audit of financial statements and document the planning procedures. Prepare/tailor audit programmes based on areas of audit emphasis determined at the planning stage. Perform audit tests of controls and substantive procedures based on planned audit approach to address the various assertions, eg: existence & completeness, rights and obligations, valuation, accuracy, presentation and disclosure. Requirements Bachelor's Degree or equivalent 1-2 year of working experience as audit associate. If you are keen to apply, please send me your resume and job applied for on WhatsApp at 8093 8699 or email me at anabel.thesupreme@gmail.com (˶ᵔ ᵕ ᵔ˶) ❄️Anabel Boon Xue Qi | Consultant Associate (R25159272) |📍The Supreme HR Advisory EA No: 14C7279"
Audit Supervisor [External Audit]  - YZ11,0.41676822943485825,"audit associate, accounting auditing, senior audit",3,0.3783628467365906,0.5771154537011096,ACC4761A – Seminars in Accounting: Internal Audit,"Audit Associate Supervisor 5 days / 5.5 days(Saturday half day during peak period) 0830am - 1730pm Up to $4500 Beach Rd Duties Is expected to lead various sizes of audit engagements which include planning, performing, reviewing of audit work performed by less experienced personnel and concluding the engagement. Works closely with team members to execute the audit plan and ensures the timely completion of the audit engagement. Works closely with clients and manages their expectations to further nurture on-going client relationships. Able to identify unethical behavior and react based on the applicable ethical principles. Operates in work contexts that are less standardization and unanticipated changes can be frequent due to changes in the external environment. Work with any of the assurance teams to obtain an understanding of our client’s business. Develop an audit plan/strategy for an audit of financial statements and document the planning procedures. Prepare/tailor audit programmes based on areas of audit emphasis determined at the planning stage. Perform audit tests of controls and substantive procedures based on planned audit approach to address the various assertions, eg: existence & completeness, rights and obligations, valuation, accuracy, presentation and disclosure. Requirements Bachelor's Degree or equivalent 1-2 year of working experience as senior audit associate. Interested applicants, WA your resume to ‪‪‪‪+65 9136 9792‬‬‬‬ or email your resume to supreme.yentan@gmail.com. TAN YEN ZHEN (CHEN YANZHEN) REG NO: R25138932 THE SUPREMEHR ADVISORY PTE LTD EA NO: 14C7279"
Senior Auditor (Technology),0.4155379491746175,"audit associate, accounting auditing, senior audit",3,0.3477934949827507,0.632102755907586,ACC4761A – Seminars in Accounting: Internal Audit,"Job Title – Senior Auditor (Tech) Reports to – Director of Tech Internal Audit About the Internal Audit Team The Internal Audit department is responsible for evaluating the company’s internal controls, safeguarding company assets, and identifying opportunities to increase operational efficiency. The IA department is independent of all operations and therefore derives authority from the WSI Audit & Finance Committee. On a day-to-day basis, administrative oversight is provided by the Chief Financial Officer. Role Summary The Senior Auditor (Tech) is responsible for executing and leading risk-based audits with a strong focus on SOX compliance, internal controls, cybersecurity, and technology risks. This role partners closely with Internal
Audit, IT, Information Security and Compliance, and Finance to assess risks, evaluate controls, and drive continuous improvement across the organization’s technology environment. Key Responsibilities Conduct technology, operational, financial and compliance control assessments and audits per the annual audit plan. Leverage available tools to drive the high value audit, including designing and executing tests of control design and effectiveness. Ensure leaders of the areas under review are advised of timing, scope and nature of audit. Works with senior
leaders to obtain their input and align audits on areas with organizational priorities and risk considerations. Execute SOX 404 testing and risk-based internal audits across cybersecurity, cloud, data, and emerging
technologies by assessing the design and operating effectiveness of IT general controls, application controls, and key automated processes. Identify control gaps, evaluate technology and cyber risks, and deliver clear, actionable control recommendations that strengthen compliance, security, and the overall control environment. Evaluate compliance with relevant frameworks like COSO, COBIT, NIST, ISO 27001. Test controls related to emerging technologies (cloud computing, ERP systems, data analytics, automation,
cybersecurity). Support audits related to data privacy, third-party risk, and business continuity / disaster recovery. Effectively communicate the results of audit projects. Prepare and maintain written observations and other relevant information to substantiate conclusions. Perform periodic follow-up reviews to assess and report on progress or completion of management's corrective actions in response to internal audit observations and recommendations. Provide ongoing recommendations to minimize financial, operational, and compliance risk. Deliver audit findings and manage open audit issues through resolution. Serves as the day-to-day liaison with key stakeholders to ensure open lines of communications are maintained and audit objectives are met. Qualifications 3 -5 years of experience in assessing technology, operational and financial controls. Retail experience a plus. Strong IT audit, internal audit with heavy focus on technology risk and controls. Demonstrated ability to assess risk and perform audits across a diverse retail technology stack, including cloud platforms, digital commerce, data apps, and enterprise applications. Experience auditing SOX ITGC, application controls, cybersecurity and cloud platforms. Solid understanding of ERP systems (e.g., Oracle, NetSuite) and key business applications Experience utilizing and performing audits with GRC platform (AuditBoard SOXHUB, ServiceNow GRC preferred) Strong analytical, problem-solving, and project management skills. Able to prioritize effectively and communicate delays timely. Driven, organized, and detail oriented. Excellent written and verbal communicator. Documents clear, accurate, and detailed reports, workpapers, and process flows. Easily conveys complex concepts to diverse audiences. Experience in external / internal audit; prior Big 4 or similarly large public accounting firm experience strongly preferred. Bachelor’s degree with concentration in Tech; CISA preferred. We believe in People First We firmly believe that working in a culture focused on diversity, equity, and inclusion spurs innovation, creates healthy and high-performing teams, and delivers superior customer experiences. Our DEI initiatives prompt associate participation and engagement, aligning with our core vision to reflect the communities where we do business and put people first. Your Journey in Continued Learning In-person and online learning opportunities through WSI University and more Cross-brand and cross-function career opportunities Resources for self-development Advisor (Mentor) program Career development workshops and learning programs"
Internal Audit Executive (Oversea Travel Required) #NKC,0.41526046565822045,"audit associate, accounting auditing, senior audit",3,0.3693934026258695,0.5875155230393629,ACC4761A – Seminars in Accounting: Internal Audit,Key Responsibilities Assist in internal audits of regional group entities and progressively lead smaller audits Support audit planning by establishing risk hypotheses and performing data analysis Draft clear and factual audit observations with practical recommendations Conduct audit follow-ups and present findings to senior management Provide consultation and support on internal controls and SOX compliance as required Will need to travel extensively across the Southeast/West Asia & Oceania regions (1-2 weeks per month) Interested applicants may email resume to kellychooi@recruitexpress.com.sg Chooi Kelly (CEI Registration No: R25136207) Recruit Express Pte Ltd (EA: 99C4599) We regret only shortlisted candidates will be contacted
Assistant Audit Manager - Mid-Tier Firm  -  YZ11,0.41525519904174624,"audit associate, accounting auditing, senior audit",3,0.38127649122867685,0.5637230127513774,ACC4761A – Seminars in Accounting: Internal Audit,"Audit Assistant Manager 5 days / 5.5 days(Saturday half day during peak period) 0830am - 1730pm $4800 - $5500 Beach Rd Duties Manages a portfolio of engagements which includes client acceptance, engagement planning, execution and finalization of an audit engagement. Fully accountable for the audit engagement and ensures that the engagement progress against budget and timeline is closely monitored. Serves to develop and maintain long-term client relationships and value-add to the audit firm by identifying new business development opportunities. Review and provides key technical expertise to ensure the quality of audit work performed is in compliance with professional standards and requirements. Contributes towards continuous improvement in audit methodology and process. Assume a greater role in professional development activities such as training, staff recruitment and resource planning. required to plan, co-ordinate and supervisor various audit assignments for review by the engagement manager or partner. Requirements Bachelor's Degree or equivalent. At least 4 years of working experiences as Audit Assistant Manager or Audit Manager. Interested applicants, WA your resume to ‪‪‪‪+65 9136 9792‬‬‬‬ or email your resume to supreme.yentan@gmail.com. TAN YEN ZHEN (CHEN YANZHEN) REG NO: R25138932 THE SUPREMEHR ADVISORY PTE LTD EA NO: 14C7279"
Audit Manager,0.41525270942694614,"audit associate, accounting auditing, senior audit",3,0.36508709838661807,0.5960893503614946,ACC4761A – Seminars in Accounting: Internal Audit,"Job Highlights ·   Training and development opportunities ·    Performance-based bonus ·     Open door policy and positive work culture Audit Manager Responsibilities ·   Plan, lead and serve a diversified local and international client base ·   Review of statutory financial statements in accordance with Singapore Financial Reporting Standards ·   Internal audit, special projects, transaction services and due diligence work ·    Provide on the job training and guidance to seniors and associates Requirements: ·    Possess a Bachelor’s degree with major in accounting, or professional qualification such as ACCA, ICAEW, CPA Australia ·     Minimum 5 to 7 years’ work experience in audit ·     Ability to handle a portfolio of clients across industries, and planning, leading and managing the audit    assignments Special Skill ·     Candidates should possess good command of English with excellent written and verbal communication skills, as well as interpersonal skills. ·     Candidates must also be prepared to work in a multi-cultural environment and travel, particularly to Asian countries. ·     Proficiency in an additional Asian Language is highly desired. ·     Strong working knowledge of Microsoft Word and Excel is required."
Admin Executive,0.41524383246065405,"audit associate, accounting auditing, senior audit",3,0.3844554353553828,0.5573082915925045,ACC4761A – Seminars in Accounting: Internal Audit,"About Us We are a Chartered Accounting Firm established since 1973 and have a very good client base. Our clients are from a wide range of industries, from manufacturers, diamond and jewelry wholesalers, shipping, merchants, investment holding companies, biotech companies, oil and bio fuel, coffee bean suppliers, chains of restaurants and cafes, finance companies and fund managers, IT hardware and software, construction and engineering, paper processing companies etc. both local and international. We also provide financial due diligence services in addition to audits. Job Summary Provide administrative and secretarial support to the audit team while coordinating client communications and managing document control to ensure smooth audit operations. Responsibilities Provide secretarial support to the audit team by preparing and organizing documents to facilitate audit processes Communicate with clients to collect and clarify information for their management accounts Manage document control by organizing, filing, and maintaining audit-related records accurately Coordinate courier services to ensure timely delivery and receipt of audit documents Perform additional administrative duties as assigned by management to support team efficiency Required competencies and certifications Proficient in spoken and written English to communicate effectively with clients and team members Skilled in using Microsoft Word, Excel, and PDF software to prepare and manage audit documents Preferred competencies and qualifications At least 1 year of experience working in an accounting office environment to handle audit-related administrative tasks efficiently Demonstrate a pleasant and cheerful disposition with strong interpersonal skills to foster positive client and team interactions"
Audit Semi-Seniors,0.41467573697523075,"audit associate, accounting auditing, senior audit",3,0.3927626781189776,0.5378533286381982,ACC4761A – Seminars in Accounting: Internal Audit,"Company Overview / Employee Value Proposition Genuine CA PAC is a public accounting firm providing a comprehensive full range of professional services to our clients based locally and overseas in a variety of industries Job Summary Lead and execute audit assignments for SMEs, delivering accurate financial statements and tax computations while ensuring compliance with statutory requirements and contributing to the firm’s audit excellence. Responsibilities Develop and execute detailed audit plans, including system reviews and audit fieldwork, to ensure compliance and accuracy in financial reporting for SMEs Prepare audited and unaudited financial statements that meet regulatory filing requirements and support client business needs Calculate corporate tax liabilities by preparing precise tax computations for timely corporate tax filings Collaborate effectively with clients and internal teams to communicate audit findings and resolve issues at all organizational levels Manage ad hoc audit and administrative tasks to support audit team operations and client service delivery Apply independent judgment and teamwork skills to deliver audit assignments with diligence and professionalism Required competencies and certifications Minimum of 2 years of audit experience Degree in Accountancy, ACCA, or equivalent professional qualification Preferred competencies and qualifications Proficient in Microsoft Word and Excel to prepare audit documentation and reports Strong interpersonal and communication skills to engage with diverse stakeholders and facilitate audit processes"
Audit Associate,0.41433450825107637,"audit associate, accounting auditing, senior audit",3,0.3827996723557156,0.5560731965439505,ACC4713 – Banking Institutions:Managing Risks in a DigitalWorld,"At least 1 to 2 years of related working experience Diploma/Degree in Finance or Accounting, ACCA Deliver quality external auditing services to clients Plan engagements and audit strategies to comply with professional standards (Singapore Financial Reporting Standards) Provide independent verification of clients' compliance with accounting principles Develop and maintain long-term client relationships Flexibility to cope with very diversified assignments Good planning and organizational skills & leadership Good understanding of Singapore finance practices. Able to work independently yet contribute as a team player Able to communicate with staff at all levels and across the region Able to work under pressure in a dynamic and fast-paced environment"
"Senior Compliance Officer L2 - Private Bank, Contract",0.4142101211705988,"financial crimes compliance, financial crime compliance, anti money laundering",3,0.35450312801272593,0.6120443498275421,ACC4713 – Banking Institutions:Managing Risks in a DigitalWorld,"Duration: 6 - 12 Months Contract Responsibilities: Perform Level 2 (L2) reviews, independently assessing, concluding, and documenting risk decisions for high and complex client cases Take full ownership of periodic KYC / CDD reviews, ensuring client files meet regulatory and internal requirements Independently review and assess high-risk client cases, including: PEPs and related parties, clients with complex or layered ownership structures, cross-border and multi-jurisdictional relationships Make risk assessments and conclusions based on client profile, activity, screening results, and adverse media Identify unusual or higher-risk issues and decide on appropriate actions, including escalation where required Review client transaction activity, name screening alerts, and adverse media to identify potential concerns Handle ad-hoc KYC/CDD requests from auditors, regulators, and Head Office in a timely and well-documented manner Support regulatory examinations, internal audits, and compliance reviews Contribute to process improvements and compliance initiatives Stay updated on AML/CFT regulatory and internal policy changes Provide guidance and support to junior team members to ensure consistent review standards Requirements Minimum 7 years of AML/KYC experience, with hands-on exposure to periodic reviews and high-risk client cases Strong working knowledge of MAS Notice 626 and applicable AML/CFT regulations and guidelines, with proven ability to apply regulatory requirements in a Private Banking environment. Experience dealing with PEPs, complex ownership structures, and cross-border clients Experience supporting audits or regulatory reviews is an advantage Email: nurul.amirah@gmprecruit.com ** This Singapore-based position is opened to Singaporeans only. We regret that only shortlisted candidates will be notified. GMP Technologies (S) Pte Ltd   |   EA Licence:11C3793   |   Nurul Amirah |   Registration No: R22108940"
KYC Specialist Mandarin Speaking (Corporate Banking),0.4133351888600157,"financial crimes compliance, financial crime compliance, anti money laundering",3,0.37905001756226697,0.5585759091755442,ACC4713 – Banking Institutions:Managing Risks in a DigitalWorld,"Location: Singapore (Hybrid) Type: Full-time EXPERIENCE: 3-8+ years in AML CDD policy and standards, financial services (preferably with banks) Vertical: Financial Markets _______________________________________________________________________ Summary As a member of the KYC/AML Client Outreach Specialist (“COS”) team, you will serve as a support member for the client relationship teams, partnering to meet Anti Money Laundering (AML) Client Due Diligence (CDD) Refresh requirements. As a COS, you will partner with product sales and other banking or markets relationship teams, manage a client refresh population, reach out for key AML/CDD documentation, and act as an escalation point for service or operational challenges that may arise in KYC refresh. COS analysts act as the primary point of coordination between Banking/Markets and AML Refresh Operations teams to ensure timely and accurate compliance to policy and regulatory requirements in KYC refresh. A COS is the client advocate, helps to simplify client interaction and deliver the most seamless, holistic service relationship across the firm. You will ensure the accuracy of documentation, and screening, obtain approvals from Compliance and Business and complete refresh cases in a timely and accurate manner. Responsibilities · Support annual KYC refresh for Banking and Markets clients · Execute with client perspective while balancing risk to the firm · Support a culture of teamwork and collaboration focused on goals and delivery · Adhere to standards for timeliness and accuracy of AML CDD case completion · Master CDD requirements applicable to the banking clients and guide clients and bank staff in complying with them · Understand and adopt process recommendations and procedural updates derived from changes to policy, technology adoption and process enhancements · Coordinate with partners in other regions and LOBs to ensure partnership in global KYC initiatives · Review the industry group client hierarchy, looking for inactive accounts to be closed, linkage errors within client structures and merge/purge of client entities · Assist in tracking both Annual refresh population and other KYC related populations in partnership with coverage team · Ability to communicate in Mandarin with Chinese clients for business purposes Eligibility Requirements · 3-8+ years of experience in financial services preferably with banks · Previous experience in client facing roles and must demonstrate a strong client focus · Experience with AML CDD policy standards and industry practices in AML CDD · Understanding of the operational aspects of products and services used by Banking clients · Proven stakeholder relationship/influence management skills to achieve swift adoption through close partnerships · The ability to find ways of solving or pre-empting problems · Understands and respects cultural differences · Bachelor’s degree · AML CDD knowledge for legal entities in and across multiple global jurisdiction"
KYC Analyst #ESY,0.41264628287814564,"financial crimes compliance, financial crime compliance, anti money laundering",3,0.38006283291421916,0.5531057485622898,ACC4713 – Banking Institutions:Managing Risks in a DigitalWorld,"•	Attached to Private Wealth Business Compliance & Governance Department •	This position sits within the Private Wealth BCCO unit and is responsible for supporting the front office in ensuring timely and compliant onboarding of new clients. The successful candidate is expected to be well-versed in AML/CFT and CDD standards, and familiar with the documentation and regulatory requirements for Private Wealth account types. The role requires a meticulous eye for detail, strong communication skills, and the ability to manage multiple stakeholders and competing priorities. •	Review and assess onboarding documentation to ensure completeness, accuracy, and compliance with MAS regulations and internal policy standards. •	Identify and escalate any deficiencies or red flags in client KYC, source of wealth (SoW), and background information. •	Liaise with Relationship Managers (RMs) to clarify submissions and obtain supporting documentation where required. •	Provide guidance to RMs on KYC requirements and support them in meeting submission standards. •	Ensure proper risk classification based on client profile, SoW, and overall risk factors. •	Coordinate with Financial Crime Compliance (FCC) and other control functions where escalation or additional review is necessary. •	Monitor onboarding turnaround time and ensure cases are processed within SLA. •	Support internal projects and initiatives related to onboarding process enhancements, checklist updates, and policy changes. •	Ensure proper documentation and record-keeping to support audit readiness and regulatory inspections. •	Ability to work independently with minimal supervision, and collaborate effectively with both front office and control functions. Interested candidates, please email your resume to annasee@recruitexpress.com.sg Anna See Sing Yee CEI Reg R25157535 Recruit Express Pte Ltd EA License No: 99C4599 We regret that only shortlisted candidates will be contacted"
Compliance Intern (1 Year),0.41263585075917975,"financial crimes compliance, financial crime compliance, anti money laundering",3,0.3608090596631681,0.5915611344695624,ACC4713 – Banking Institutions:Managing Risks in a DigitalWorld,"Job purpose: This is an entry level role for a fresh graduate or undergraduate joining our Compliance Team for QA & Governance International for 1-year . We are offering the opportunity to gain exposure to various Compliance related tasks covered by the Singapore located QA & Governance Team for the Asian region and beyond. Key activities : The candidate’s responsibility will include: preparation, organisation, administration of meetings and reporting, assistance for QA and Control execution, aid with project related tasks, liaise with local Compliance Officers and Head Office on various topics and assist the Regional Head of Compliance Asia and the Head of Compliance QA & Gov. International with ad-hoc tasks. Formal education: Vocational training, Polytechnic diploma, university degree or similar, preferably in Banking, Business Management. University undergraduates welcomed. Specialist knowledge (work experience, further qualification): Work Experience: Fresh graduates with not more than 1 year of professional work experience (excluding internships) Relevant work/internship experience within a financial institution or similar an advantage General understanding of the banking industry Further qualification/skills: Fluent in English; German an advantage Good written and communication skills with ability to develop a strong working partnership with internal stakeholders of various level from different departments; Team player and demonstrate ability to work independently, under pressure and proactively; Possess good analytical skills, detailed oriented and is dependable in work assigned Proficiency in Microsoft Powerpoint and Excel;"
Vice President - Compliance Model Validator - Compliance,0.4125266727701956,"financial crimes compliance, financial crime compliance, anti money laundering",3,0.33744140292293306,0.6377505580051119,ACC4713 – Banking Institutions:Managing Risks in a DigitalWorld,"Company Overview: Nomura is a global financial services group with an integrated network spanning over 30 countries and regions. By connecting markets East & West, Nomura services the needs of individuals, institutions, corporates and governments through its three business divisions: Retail, Wholesale (Global Markets and Investment Banking), and Investment Management. Founded in 1925, the firm is built on a tradition of disciplined entrepreneurship, serving clients with creative solutions and considered thought leadership. For further information about Nomura, visit www.nomura.com . Department Overview: Chief Administrative Office (CAO)/ Chief Operating Office (COO) team is an independent function responsible for driving LCC strategic agenda, control and governance, digital Innovation and automation and topical projects for the global LCC organization. The newly established Compliance Model Validation role through the LCC CAO/COO team will be globally responsible for independently validating the integrity and comprehensiveness of Compliance Models across the firm, with particular focus on Anti-Money Laundering (AML) and Surveillance models. The role will also be developing measures of Model Risk specific to compliance applications, monitoring Model Risk vs. the firm's Compliance Model Risk Appetite and escalates model approval breaches. The role will report into Model Risk Management (MRM) team, which is globally responsible for independently validating the integrity and comprehensiveness of all models in the firm. Role Overview: Primary responsibility is to conduct validation of Compliance Models, including implementation tests and model risk analysis of all internal or vendor compliance models used within Nomura Group. This includes independent model validations of AML transaction monitoring systems, customer risk rating models, trade surveillance models, communications surveillance models, and other compliance-related analytical tools. The role involves assessing these models from the viewpoint of regulatory compliance, effectiveness in detecting suspicious activities, and alignment with regulatory expectations and industry standards. Role Description: Due to the extension of the scope of the Model Risk Management process, the Firm is seeking to recruit a Compliance Model Validator. The successful candidate will have a strong quantitative background and will be responsible for the independent validation of Nomura’s Compliance Models across a wide variety of asset classes / business lines. The person will be responsible for: Independent Validation of Compliance Models, including o Assessment of conceptual soundness of Compliance Models, including the integrity and suitability of Model parameters, and challenge or testing of assumptions o Implementation testing & Benchmarking using Python or other programming languages o Conduct Model Risk Analysis using advanced quantitative methods – to identify, analyse and quantify Model Risk Monitoring and assessing the full model lifecycle for Compliance Models Providing expert analysis and advice relating to compliance model risk validation Designing and implementing Model Risk Management processes for Compliance Models Escalating material compliance model risk validation findings & issues to senior stakeholders Skills, experience, qualifications, and knowledge required: A graduate/postgraduate degree in a quantitative discipline (e.g., Engineering, Statistics, Computer Science, Mathematics) or equivalent experience Minimum 8 years experience in compliance monitoring systems and models, particularly in AML and Market Surveillance domains Development skills in languages commonly used in compliance analytics (Python, R, SQL) Experience using AML/Surveillance platforms such as NICE Actimize or Nasdaq SMARTS Demonstrated knowledge of relevant regulations (e.g., MiFID II, MAR, BSA/AML requirements) Experience with natural language processing and unstructured data analysis Experience with Machine Learning and Artificial Intelligence ideally with Large Language Models and/or pattern recognition techniques Experience in model validation or similar quality assurance roles Demonstrated understanding of financial crime typologies and applicable regulatory requirements Professional certifications such as CAMS or FRM are advantageous Experience working with regulatory bodies or handling regulatory examinations Ability to prepare clear written reports and deliver concise verbal explanations of technical concepts to non-technical stakeholders Ability to work independently with minimal supervision to deliver validation outcomes within defined timelines Nomura Competencies Explore Insights & Vision Identify the underlying causes of problems faced by you or your team and define a clear vision and direction for the future. Making Strategic Decisions Evaluate all the options for resolving the problems and effectively prioritize actions or recommendations. Inspire Entrepreneurship in People Inspire team members through effective communication of ideas and motivate them to actively enhance productivity. Elevate Organizational Capability Engage proactively in professional development and enhance team productivity through the promotion of knowledge sharing. Inclusion Respect DEI, foster a culture of psychological safety in the workplace and cultivate a ""Risk Culture"" (Challenge, Escalate and Respect). Diversity Statement Nomura is committed to an employment policy of equal opportunities and is fundamentally opposed to any less favourable treatment accorded to existing or potential members of staff on the grounds of race, creed, colour, nationality, disability, marital status, pregnancy, gender, or sexual orientation. DISCLAIMER: This Job Description is for reference only, and whilst this is intended to be an accurate reflection of the current job, it is not necessarily an exhaustive list of all responsibilities, duties, skills, efforts, requirements or working conditions associated with the job.  The management reserves the right to revise the job and may, at his or her discretion, assign or reassign duties and responsibilities to this job at any time. Nomura is an Equal Opportunity Employer SFID: 11401"
Audit Partner - SS10,0.41234737330271654,"audit associate, accounting auditing, senior audit",3,0.3619258045691582,0.5878852573752662,ACC4761A – Seminars in Accounting: Internal Audit,"Audit Partner Monday – Friday, Saturday, half day during peak period Working Hours: 0830am - 1730pm Salary: $9000 - $13000 Location:  Golden Mile Tower The Role As Audit Partner, you will lead a portfolio of statutory audits and special assurance engagements, steward audit quality and risk management. Duties Lead, develop and retain a team of audit professionals and manage a portfolio of audit clients across various industries. Oversee proper execution of external audit engagement including planning, risk assessment, execution of fieldwork and review of audit engagements. Serve as Engagement Partner to review and approve audit documentation and final reports to ensure compliance with SFRS and firm policies. Direct and oversee a variety of audit engagements, ensuring excellence and precision. Manage a high quality of audit assurance and adhere to the ACRA’s regulations. Uphold the System of Quality Management (ISQM 1 & 2). Participate in EQCR/ consultation process if required to. Liaise with stakeholders and regulators as required. Build and nurture strong relationships with clients, offering professional advice on financial reporting and compliance. Actively participate in business development initiatives through proposals, networking, referrals to identify new opportunities and expand the firm’s services. Coach, develop and retain high-performing teams; build a collaborate, learning-focused culture. Uphold all regulatory and ethical standards relevant to the auditing field in Singapore. Collaborate with partners to advance firm growth, innovation and professional representation. Requirements Bachelor’s Degree in Accountancy or equivalent, professional accounting qualifications (ACCA, CPA Australia, ACA) A qualified Chartered Accountant (Singapore) and ISCA Member, registered Public Accountant with ACRA along with a current Practising Certificate At least 12 years of relevant or progressive experience with large or medium size public accounting firms, with recent experience in an audit director/partner-level role. Proven track record in client management, team leadership and practice development. Strong technical knowledge of Singapore Financial Reporting Standards (SFRS), auditing standards and regulatory requirements. Samuel Siaw The Supreme HR Advisory Pte Ltd EA No: 14C7279 Reg No: R2412474"
Senior Audit Associate [External Audit - Audit Firm]  - YZ11,0.4119295266545303,"audit associate, accounting auditing, senior audit",3,0.36848557956569666,0.5726764741412582,ACC4761A – Seminars in Accounting: Internal Audit,"Senior Audit Associate 5 days / 5.5 days(Saturday half day during peak period) 0830am - 1730pm Up to $4500 Beach Rd Duties Is expected to lead various sizes of audit engagements which include planning, performing, reviewing of audit work performed by less experienced personnel and concluding the engagement. Works closely with team members to execute the audit plan and ensures the timely completion of the audit engagement. Works closely with clients and manages their expectations to further nurture on-going client relationships. Able to identify unethical behavior and react based on the applicable ethical principles. Operates in work contexts that are less standardization and unanticipated changes can be frequent due to changes in the external environment. Work with any of the assurance teams to obtain an understanding of our client’s business. Develop an audit plan/strategy for an audit of financial statements and document the planning procedures. Prepare/tailor audit programmes based on areas of audit emphasis determined at the planning stage. Perform audit tests of controls and substantive procedures based on planned audit approach to address the various assertions, eg: existence & completeness, rights and obligations, valuation, accuracy, presentation and disclosure. Requirements Bachelor's Degree or equivalent 1-2 year of working experience as senior audit associate TAN YEN ZHEN (CHEN YANZHEN) REG NO: R25138932 THE SUPREMEHR ADVISORY PTE LTD EA NO: 14C7279"
Compliance Manager (Asset Management) (Contract),0.41172164435379255,"financial crimes compliance, financial crime compliance, anti money laundering",3,0.3624885614128386,0.5836310989432852,ACC4713 – Banking Institutions:Managing Risks in a DigitalWorld,"Ensure ongoing adherence to MAS licensing requirements and alignment of local compliance policies with global standards. Provide practical, business-focused compliance guidance to senior stakeholders on regulatory developments and daily operational matters. Partner with business teams to review new initiatives and proactively identify and address compliance risks. Prepare and present board and committee papers, as well as monthly compliance reports for Global Compliance. Implement compliance monitoring programmes, including reviews of marketing and distribution activities. Oversee the identification, escalation, and remediation of compliance breaches. Design and deliver compliance training for new hires and periodic refresher sessions for existing staff. Requirements Prior experience in compliance within asset management or investment firms. Familiarity with fund management processes (investment, trade compliance, sales & marketing) and financial crime prevention (AML, ABC, fraud, sanctions). Understanding of risk management, internal controls, and compliance standards. Interested applicants please send your resume in MS Word format and attention it to Rachel Yeo (R22104385). Shortlisted candidates will be notified Data provided is for recruitment purposes only www.ambition.com.sg EA Registration Number: R22104385 Business Registration Number: 200611680D. License Number: 10C5117"
Audit Associate,0.4114856492418585,"audit associate, accounting auditing, senior audit",3,0.3632995787320109,0.5808290887452704,ACC4761A – Seminars in Accounting: Internal Audit,"Job Description & Requirements Job Highlights · Friendly and caring colleagues and managers · Proximity to MRT stations · Good starting salary with annual increment and bonus · Good benefits and working environment · Good career progression · 5 days work week · Friendly culture, understanding management, open concept office · Opportunities for quality learning and experience · Offers challenging career and great career opportunities ahead · Opportunities to travel overseas for work after traveling restrictions are relaxed Responsibilities · Perform statutory and special audits (fieldwork, documentation of results) · Prepare audited financial statements in accordance with SFRS · Prepare tax computations in accordance with the Singapore Income Tax Act · Assist to prepare an audit plan for an external audit · Support Senior or Manager in audit planning, fieldwork, and audit reporting; prepare reports and communicate findings and recommendations to clients · Perform internal control reviews and special purpose auditing projects · Effectively communicate any audit issues in a timely and organised manner · Assist in completing any other assigned tasks · Undertake specific stages of audit work under supervision by Audit Senior and Manager · Assist to evaluate the audit evidence obtained and perform audit procedures to meet the objectives of external audit engagements · Assist Seniors or Manager in the planning, execution and finalization of all areas of audit for SMEs and listed entities Requirements · Partial ACCA or degree holder. · 1 to 2 years' relevant experience is preferred for audit associate · Diploma, Advanced/Higher/Graduate Diploma · Minimum of Diploma in Accountancy and working towards ACCA or Bachelor's Degree in Accountancy or related field · Proficiency in Microsoft Office software programs such as MS Word, MS Excel and Office 365 · Professionalism, dependability, integrity and trustworthiness combined with a cooperative attitude · Highly motivated self-starter with ability to multi-task and complete assignments within time constraints and deadlines Interested candidates are invited to apply online Only shortlisted candidates will be notified. Thank you for applying."
